,IRN,School District,County,Students Disability,Students EL,Students EconDis,Students White,Students Black,Students Latino,Students Asian,Students NativeAm,Students NatHaw,Students Multi,Total Students,PI,Property Tax per Student 2018,Property Tax per Student Mean,Percent Black,Percent White,Percent Disability,Percent Latino,Percent Asian,Percent NativeAm,Percent NatHaw,Percent Multi,Percent EconDis,Percent EL,Students NonWhite,Percent NonWhite
369,47803,Indian Creek Local,Jefferson,219,0,1075,1822,83,25,0,0,0,74,2011,86.90299999999999,170188.81746480864,147727.39286099805,0.041272998508204865,0.9060169070114372,0.10890104425658877,0.012431626056688214,0.0,0.0,0.0,0.03679761312779711,0.5345599204375933,0.0,189,0.0939830929885629
370,47829,Centerburg Local,Knox,92,0,240,1007,0,13,0,0,0,59,1088,92.98899999999999,142317.74901677854,125460.59177588669,0.0,0.9255514705882352,0.08455882352941177,0.011948529411764705,0.0,0.0,0.0,0.05422794117647059,0.22058823529411764,0.0,81,0.0744485294117647
371,47837,Danville Local,Knox,85,0,249,581,0,16,0,0,0,13,615,86.932,151359.4546357799,127156.75568924256,0.0,0.9447154471544716,0.13821138211382114,0.026016260162601626,0.0,0.0,0.0,0.02113821138211382,0.40487804878048783,0.0,34,0.05528455284552845
372,47845,East Knox Local,Knox,125,0,331,848,0,0,0,0,0,24,887,86.117,247461.8928731625,205058.67880062477,0.0,0.9560315670800452,0.14092446448703494,0.0,0.0,0.0,0.0,0.02705749718151071,0.37316798196166856,0.0,39,0.043968432919954906
373,47852,Fredericktown Local,Knox,235,0,340,1138,0,20,0,0,0,30,1197,96.91799999999999,151606.44734436614,136266.46909478738,0.0,0.9507101086048454,0.19632414369256476,0.01670843776106934,0.0,0.0,0.0,0.02506265664160401,0.2840434419381788,0.0,59,0.04928989139515455
374,47878,Kirtland Local,Lake,139,0,126,1142,0,19,11,0,0,17,1194,99.00399999999999,296441.3298293914,274956.4342314464,0.0,0.9564489112227804,0.11641541038525965,0.015912897822445562,0.009212730318257957,0.0,0.0,0.01423785594639866,0.10552763819095476,0.0,52,0.04355108877721943
375,47886,Madison Local,Lake,381,54,1029,2764,31,178,15,0,0,135,3129,88.13600000000002,144945.27267623116,127709.37360664806,0.009907318632150849,0.8833493128795142,0.12176414189837008,0.056887184403962926,0.004793863854266539,0.0,0.0,0.04314477468839885,0.3288590604026846,0.01725790987535954,365,0.11665068712048578
376,47894,Riverside Local,Lake,460,117,1091,3407,113,320,31,0,0,197,4072,92.626,256241.90604887015,212876.727353052,0.02775049115913556,0.8366895874263262,0.11296660117878192,0.07858546168958742,0.007612966601178781,0.0,0.0,0.048379174852652265,0.2679273084479371,0.0287328094302554,665,0.16331041257367387
377,47902,Perry Local,Lake,141,64,351,1361,35,178,0,0,0,49,1636,94.619,205555.71865881386,233697.0264180536,0.021393643031784843,0.8319070904645477,0.08618581907090464,0.10880195599022004,0.0,0.0,0.0,0.029951100244498777,0.2145476772616137,0.039119804400978,275,0.16809290953545233
378,47928,Dawson-Bryant Local,Lawrence,215,0,1099,1080,0,0,0,0,0,0,1099,92.954,80203.24889758952,69757.89517525406,0.0,0.9827115559599636,0.1956323930846224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,0.017288444040036398
379,47936,Fairland Local,Lawrence,196,0,679,1506,13,0,13,0,0,32,1569,93.104,137392.12087423346,120658.22942662642,0.0082855321861058,0.959847036328872,0.12492033142128744,0.0,0.0082855321861058,0.0,0.0,0.020395156150414283,0.4327597195666029,0.0,63,0.04015296367112809
380,47944,Rock Hill Local,Lawrence,253,0,1345,1388,0,0,0,0,0,18,1418,83.973,273466.7353397624,153997.02725299489,0.0,0.9788434414668548,0.17842031029619182,0.0,0.0,0.0,0.0,0.012693935119887164,0.9485190409026798,0.0,30,0.021156558533145273
381,47951,South Point Local,Lawrence,155,0,1501,1322,84,20,0,0,0,117,1550,83.994,115245.8660609066,99772.78767867378,0.054193548387096765,0.8529032258064516,0.1,0.012903225806451613,0.0,0.0,0.0,0.07548387096774194,0.9683870967741935,0.0,228,0.1470967741935484
382,47969,Symmes Valley Local,Lawrence,141,0,749,745,0,0,0,0,0,0,750,84.152,95275.00654711858,81965.84435574952,0.0,0.9933333333333332,0.188,0.0,0.0,0.0,0.0,0.0,0.9986666666666668,0.0,5,0.006666666666666667
383,47985,Johnstown-Monroe Local,Licking,140,26,288,1525,0,57,14,0,0,59,1669,94.335,188617.9743272927,169261.41447339757,0.0,0.9137207908927502,0.08388256440982625,0.0341521869382864,0.008388256440982624,0.0,0.0,0.035350509286998205,0.1725584182144997,0.015578190533253444,144,0.08627920910724984
384,47993,Lakewood Local,Licking,306,0,813,1708,12,47,0,0,0,56,1838,82.057,244679.35095058827,209157.3859875157,0.006528835690968444,0.9292709466811752,0.16648531011969533,0.025571273122959738,0.0,0.0,0.0,0.030467899891186076,0.4423286180631121,0.0,130,0.07072905331882481
385,48009,Licking Heights Local,Licking,534,539,1729,2304,1216,184,439,0,0,348,4494,87.32700000000001,139024.77524498673,131841.06821089445,0.2705829995549622,0.5126835781041389,0.11882510013351134,0.04094348019581665,0.08485559990608124,0.0,0.0,0.0774365821094793,0.3847352024922118,0.09681578947368423,2190,0.4873164218958612
386,48017,Licking Valley Local,Licking,211,0,735,1942,0,23,0,0,0,49,2025,84.382,129453.49595318016,116447.57705506256,0.0,0.9590123456790124,0.10419753086419753,0.011358024691358024,0.0,0.0,0.0,0.02419753086419753,0.362962962962963,0.0,83,0.04098765432098765
387,48025,North Fork Local,Licking,242,0,471,1522,17,17,0,0,0,16,1574,81.77,160421.86402222654,143282.7323575787,0.0108005082592122,0.9669631512071156,0.15374841168996187,0.0108005082592122,0.0,0.0,0.0,0.010165184243964422,0.2992376111817027,0.0,52,0.03303684879288437
388,48033,Northridge Local,Licking,127,12,354,1071,0,25,0,0,0,35,1138,88.61500000000002,258385.6090207835,204524.02305747507,0.0,0.9411247803163444,0.11159929701230227,0.021968365553602813,0.0,0.0,0.0,0.030755711775043937,0.3110720562390158,0.01054481546572935,67,0.058875219683655534
389,48041,Southwest Licking Local,Licking,540,75,1051,3585,133,137,115,0,0,232,4211,91.635,162860.5580988072,147690.93467813212,0.03158394680598433,0.8513417240560437,0.12823557349798148,0.03253383994300641,0.027309427689384942,0.0,0.0,0.05509380194728093,0.24958442175255285,0.01781049631916409,626,0.1486582759439563
390,48074,Benjamin Logan Local,Logan,195,0,363,1586,0,30,0,0,0,75,1704,91.744,220618.4879158407,191237.32640263016,0.0,0.9307511737089202,0.11443661971830985,0.017605633802816902,0.0,0.0,0.0,0.04401408450704225,0.2130281690140845,0.0,118,0.06924882629107981
391,48082,Indian Lake Local,Logan,212,0,618,1338,0,41,0,0,0,79,1469,92.68,284534.3654624413,239487.57134859715,0.0,0.9108236895847516,0.14431586113002046,0.027910142954390742,0.0,0.0,0.0,0.053778080326752895,0.4206943498978897,0.0,131,0.08917631041524847
392,48090,Riverside Local,Logan,92,0,271,605,0,13,0,0,0,29,652,88.29799999999999,127150.09011465008,103773.56788518897,0.0,0.9279141104294478,0.1411042944785276,0.019938650306748462,0.0,0.0,0.0,0.04447852760736196,0.4156441717791411,0.0,47,0.07208588957055215
393,48116,Avon Local,Lorain,382,56,525,3566,124,284,149,0,0,205,4332,105.415,214677.3346211304,188762.57169430214,0.028624192059095107,0.8231763619575254,0.08818097876269622,0.06555863342566944,0.034395198522622336,0.0,0.0,0.04732225300092336,0.12119113573407203,0.012927054478301015,766,0.1768236380424746
394,48124,Avon Lake City,Lorain,379,24,337,3444,49,97,77,0,0,111,3787,104.454,265360.0144021645,225241.6246672966,0.012939001848428836,0.909426987060998,0.10007921837866383,0.02561394243464484,0.020332717190388167,0.0,0.0,0.029310800105624507,0.08898864536572484,0.006337470293108001,343,0.09057301293900184
395,48132,Clearview Local,Lorain,153,24,1644,662,212,619,0,0,0,147,1644,78.669,80685.54116925741,70879.82604275135,0.12895377128953772,0.40267639902676394,0.09306569343065693,0.19984055275046506,0.0,0.0,0.0,0.08941605839416059,1.0,0.0145985401459854,982,0.597323600973236
396,48140,Columbia Local,Lorain,88,0,205,787,0,25,0,0,0,19,831,95.175,292927.70424130245,238743.51710051892,0.0,0.94705174488568,0.1058965102286402,0.030084235860409144,0.0,0.0,0.0,0.02286401925391095,0.246690734055355,0.0,44,0.052948255114320095
397,48157,Firelands Local,Lorain,198,0,472,1485,0,83,0,0,0,49,1626,95.412,230687.6793310743,186040.61238575986,0.0,0.9132841328413284,0.12177121771217712,0.05104551045510456,0.0,0.0,0.0,0.03013530135301353,0.2902829028290283,0.0,141,0.08671586715867159
398,48165,Keystone Local,Lorain,149,0,390,1384,0,31,10,0,0,36,1470,95.322,196141.50727370693,164677.94918635336,0.0,0.9414965986394558,0.10136054421768707,0.02108843537414966,0.006802721088435374,0.0,0.0,0.024489795918367342,0.2653061224489796,0.0,86,0.05850340136054421
399,48173,Midview Local,Lorain,380,0,1091,2564,85,147,15,10,0,102,2927,92.62299999999999,205363.42684274647,160421.3440393448,0.02903997266826102,0.8759822343696617,0.12982576016399044,0.05022207037922788,0.005124701059104886,0.0019872813990461052,0.0,0.034847967201913216,0.372736590365562,0.0,363,0.12401776563033826
400,48207,Anthony Wayne Local,Lucas,431,0,298,4013,76,33,88,0,0,58,4276,103.6,239743.62926381076,203640.8613028301,0.017773620205799808,0.9384939195509824,0.10079513564078578,0.007717492984097286,0.0205799812909261,0.0,0.0,0.013564078578110384,0.06969130028063611,0.0,263,0.06150608044901777
401,48215,Ottawa Hills Local,Lucas,58,10,0,753,12,40,121,0,0,46,973,109.06,162872.42205752037,160207.479184651,0.012332990750256937,0.7738951695786228,0.05960945529290852,0.04110996916752312,0.08485559990608124,0.0,0.0,0.0472764645426516,0.0,0.01027749229188078,220,0.2261048304213772
402,48223,Springfield Local,Lucas,461,41,1390,2145,625,320,68,0,0,371,3530,87.306,182898.3793297802,162683.52847558275,0.17705382436260622,0.6076487252124646,0.13059490084985834,0.0906515580736544,0.01926345609065156,0.0,0.0,0.10509915014164306,0.3937677053824363,0.01161473087818697,1385,0.3923512747875354
403,48231,Washington Local,Lucas,1007,80,3895,4696,722,887,38,20,0,695,7061,81.7,109769.6906352815,110914.28242989216,0.1022518056932446,0.6650616060048152,0.14261436057215693,0.1256196006231412,0.005381673983854978,0.0019872813990461052,0.0,0.09842798470471603,0.5516215833451352,0.01132983996601048,2365,0.3349383939951848
404,48256,Jefferson Local,Madison,201,0,390,1095,0,27,0,0,0,23,1155,89.54100000000003,191204.38717754764,161044.76697583724,0.0,0.9480519480519479,0.17402597402597406,0.023376623376623374,0.0,0.0,0.0,0.019913419913419914,0.3376623376623377,0.0,60,0.05194805194805195
405,48264,Jonathan Alder Local,Madison,245,39,519,2044,12,113,0,0,0,48,2225,98.792,181879.72638734983,160607.87769316245,0.005393258426966292,0.9186516853932584,0.1101123595505618,0.05078651685393258,0.0,0.0,0.0,0.021573033707865168,0.2332584269662921,0.01752808988764045,181,0.08134831460674158
406,48272,Madison-Plains Local,Madison,174,10,493,1079,0,34,0,0,0,48,1173,87.352,247179.2995491109,220800.98002845192,0.0,0.9198635976129582,0.1483375959079284,0.028985507246376805,0.0,0.0,0.0,0.040920716112531966,0.42028985507246375,0.008525149190110827,94,0.08013640238704177
407,48298,Austintown Local Schools,Mahoning,601,44,2210,3331,570,268,30,11,0,245,4458,90.60799999999999,134528.02207164108,123216.8283890789,0.1278600269179004,0.7471960520412742,0.1348138178555406,0.060116644235083005,0.0067294751009421274,0.0019872813990461052,0.0,0.05495737999102737,0.4957379991027366,0.00986989681471512,1127,0.2528039479587259
408,48306,Boardman Local,Mahoning,570,104,1756,2971,358,309,128,0,0,269,4045,95.662,190100.11448724786,182317.71821191214,0.088504326328801,0.7344870210135971,0.14091470951792334,0.07639060568603212,0.031644004944375775,0.0,0.0,0.06650185414091471,0.4341161928306551,0.02571075401730532,1074,0.26551297898640297
409,48314,Canfield Local,Mahoning,255,0,284,2319,23,86,74,0,0,55,2562,104.553,225504.25079702446,198008.60844702786,0.00897736143637783,0.905152224824356,0.09953161592505856,0.03356752537080406,0.028883684621389537,0.0,0.0,0.02146760343481655,0.11085089773614364,0.0,243,0.09484777517564402
410,48322,Jackson-Milton Local,Mahoning,92,0,308,716,0,0,0,0,0,26,748,95.927,313955.46619005065,244340.28864529854,0.0,0.9572192513368984,0.12299465240641712,0.0,0.0,0.0,0.0,0.03475935828877005,0.4117647058823529,0.0,32,0.0427807486631016
411,48330,Lowellville Local,Mahoning,63,0,206,433,14,37,0,0,0,15,500,92.094,185500.4690622833,131745.709885273,0.027999999999999997,0.866,0.126,0.07400000000000001,0.0,0.0,0.0,0.03,0.41200000000000003,0.0,67,0.134
412,48348,Poland Local,Mahoning,148,0,190,1646,11,65,25,0,0,30,1781,100.694,212056.49313425925,180995.28774381932,0.006176305446378439,0.9241998877035372,0.08309938236945537,0.0364963503649635,0.01403705783267827,0.0,0.0,0.016844469399213927,0.10668163952835484,0.0,135,0.07580011229646266
413,48355,Sebring Local,Mahoning,76,0,410,379,0,17,0,0,0,0,410,77.50800000000002,92248.06216460544,77039.69765094893,0.0,0.9243902439024392,0.18536585365853656,0.04146341463414634,0.0,0.0,0.0,0.0,1.0,0.0,31,0.07560975609756097
414,48363,South Range Local,Mahoning,158,0,235,1206,0,23,0,0,0,12,1248,103.575,198286.6539608073,163174.27671891465,0.0,0.966346153846154,0.1266025641025641,0.01842948717948718,0.0,0.0,0.0,0.009615384615384616,0.18830128205128205,0.0,42,0.03365384615384615
415,48371,Springfield Local,Mahoning,108,0,252,880,0,33,0,0,0,22,943,98.665,193631.0517689233,158879.68382829506,0.0,0.9331919406150584,0.11452810180275715,0.03499469777306469,0.0,0.0,0.0,0.02332979851537646,0.2672322375397667,0.0,63,0.06680805938494168
416,48389,West Branch Local,Mahoning,282,12,835,1941,0,28,10,0,0,48,2030,93.40799999999999,138860.42436272572,123284.89465680506,0.0,0.9561576354679804,0.13891625615763548,0.013793103448275862,0.0049261083743842365,0.0,0.0,0.023645320197044337,0.4113300492610837,0.005911330049261084,89,0.043842364532019715
417,48397,Western Reserve Local,Mahoning,81,0,165,631,0,12,0,0,0,0,653,99.807,204299.0009931647,178217.4516334003,0.0,0.9663093415007658,0.12404287901990813,0.01837672281776417,0.0,0.0,0.0,0.0,0.2526799387442573,0.0,22,0.033690658499234305
418,48413,Elgin Local,Marion,155,14,510,957,0,44,0,0,0,20,1030,85.664,173855.58114369743,146032.41186892998,0.0,0.9291262135922329,0.15048543689320387,0.04271844660194175,0.0,0.0,0.0,0.019417475728155338,0.4951456310679612,0.013592233009708738,73,0.070873786407767
419,48421,Pleasant Local,Marion,98,24,365,1103,0,24,12,0,0,31,1183,89.32900000000002,161682.90947747158,155940.70127111865,0.0,0.9323753169907016,0.08284023668639054,0.02028740490278952,0.01014370245139476,0.0,0.0,0.026204564666103127,0.30853761622992393,0.02028740490278952,80,0.0676246830092984
420,48439,Ridgedale Local,Marion,78,0,271,602,0,10,0,0,0,20,642,78.126,239758.3992317273,195881.7377738148,0.0,0.9376947040498442,0.12149532710280375,0.01557632398753894,0.0,0.0,0.0,0.03115264797507788,0.4221183800623053,0.0,40,0.06230529595015576
421,48447,River Valley Local,Marion,191,0,670,1786,28,31,21,0,0,89,1959,91.119,175185.80167955064,159494.98372082814,0.014293006636038797,0.9116896375701888,0.0974987238386932,0.01582440020418581,0.010719754977029095,0.0,0.0,0.045431342521694736,0.3420112302194997,0.0,173,0.08831036242981112
422,48462,Black River Local,Medina,204,0,380,1084,13,25,0,0,0,15,1140,91.18,177519.36680090913,145893.17255458745,0.011403508771929824,0.950877192982456,0.17894736842105266,0.02192982456140351,0.0,0.0,0.0,0.013157894736842105,0.3333333333333333,0.0,56,0.04912280701754386
423,48470,Buckeye Local,Medina,284,0,486,2138,25,53,11,0,0,89,2319,93.307,226051.0418451163,198799.74925834886,0.01078050884001725,0.9219491159982752,0.12246658042259595,0.02285467874083657,0.004743423889607589,0.0,0.0,0.038378611470461406,0.2095730918499353,0.0,181,0.07805088400172489
424,48488,Cloverleaf Local,Medina,284,0,589,2121,14,58,16,0,0,60,2271,95.714,214412.34841029058,185572.86711558944,0.00616468516072215,0.9339498018494056,0.12505504183179214,0.025539409951563192,0.00704535446939674,0.0,0.0,0.026420079260237785,0.25935711140466755,0.0,150,0.06605019815059446
425,48496,Highland Local,Medina,368,10,213,3033,10,45,57,0,0,85,3238,105.339,261538.54161578673,231466.9375581496,0.0030883261272390363,0.9366893143915996,0.11365040148239655,0.013897467572575664,0.017603458925262508,0.0,0.0,0.026250772081531808,0.06578134651019148,0.0030883261272390363,205,0.06331068560840025
426,48512,Eastern Local,Meigs,80,0,379,783,0,0,0,0,0,0,802,89.82000000000002,122774.41297413627,101361.48437119908,0.0,0.9763092269326684,0.09975062344139653,0.0,0.0,0.0,0.0,0.0,0.472568578553616,0.0,19,0.02369077306733167
427,48520,Meigs Local,Meigs,263,0,1728,1653,11,13,0,0,0,55,1732,72.482,90713.40690250882,83191.15560975006,0.0063510392609699776,0.9543879907621248,0.15184757505773672,0.007505773672055426,0.0,0.0,0.0,0.03175519630484989,0.9976905311778292,0.0,79,0.04561200923787529
428,48538,Southern Local,Meigs,109,0,475,714,0,12,0,0,0,13,741,81.155,132454.44669059507,121672.91245503945,0.0,0.9635627530364372,0.14709851551956815,0.016194331983805668,0.0,0.0,0.0,0.017543859649122806,0.6410256410256411,0.0,27,0.03643724696356275
429,48553,Marion Local,Mercer,91,0,30,838,0,0,0,0,0,0,848,107.973,151478.45232794026,126531.7162024406,0.0,0.9882075471698112,0.107311320754717,0.0,0.0,0.0,0.0,0.0,0.03537735849056604,0.0,10,0.01179245283018868
430,48579,Parkway Local,Mercer,130,0,250,963,0,16,0,0,0,10,996,97.34200000000001,179267.98071318815,160035.59304415795,0.0,0.966867469879518,0.13052208835341367,0.01606425702811245,0.0,0.0,0.0,0.01004016064257028,0.25100401606425704,0.0,33,0.03313253012048193
431,48587,St Henry Consolidated Local,Mercer,100,0,92,957,0,24,0,0,0,0,995,105.529,154906.87692849746,129020.26776711748,0.0,0.9618090452261306,0.10050251256281408,0.024120603015075376,0.0,0.0,0.0,0.0,0.09246231155778896,0.0,38,0.03819095477386935
432,48595,Fort Recovery Local,Mercer,110,0,70,979,0,22,0,0,0,0,1018,100.575,136630.18115002647,117988.74493574676,0.0,0.9616895874263262,0.10805500982318272,0.021611001964636545,0.0,0.0,0.0,0.0,0.068762278978389,0.0,39,0.03831041257367387
433,48611,Bethel Local,Miami,95,118,309,1375,0,25,0,0,0,52,1466,93.803,98939.56156788254,136459.97959916806,0.0,0.9379263301500682,0.06480218281036836,0.017053206002728513,0.0,0.0,0.0,0.03547066848567531,0.2107776261937244,0.08049113233287858,91,0.06207366984993179
434,48629,Miami East Local,Miami,108,0,240,1247,0,10,0,0,0,14,1283,100.169,173687.884980401,162318.32010615148,0.0,0.9719407638347622,0.08417770849571317,0.007794232268121591,0.0,0.0,0.0,0.010911925175370226,0.18706157443491814,0.0,36,0.028059236165237724
435,48637,Newton Local,Miami,50,0,123,572,0,0,0,0,0,13,600,98.07700000000001,154018.2480360003,137670.192715346,0.0,0.9533333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.021666666666666667,0.205,0.0,28,0.04666666666666667
436,48652,Switzerland of Ohio Local,Monroe,415,0,1180,2031,0,26,0,0,0,16,2082,77.57000000000002,494479.70519698685,234782.51971005264,0.0,0.9755043227665706,0.1993275696445725,0.012487992315081652,0.0,0.0,0.0,0.007684918347742555,0.5667627281460135,0.0,51,0.024495677233429398
437,48678,Brookville Local,Montgomery,155,0,341,1401,0,13,21,0,0,33,1475,98.773,132772.62479043685,127996.47764338786,0.0,0.9498305084745764,0.10508474576271186,0.008813559322033898,0.014237288135593218,0.0,0.0,0.022372881355932205,0.2311864406779661,0.0,74,0.05016949152542373
438,48686,Jefferson Township Local,Montgomery,60,0,324,44,260,19,0,0,0,23,346,60.108999999999995,184586.7345968861,165224.68624313205,0.4652735383892933,0.3216717539328481,0.17341040462427745,0.05491329479768786,0.0,0.0,0.0,0.06647398843930635,0.9364161849710982,0.0,302,0.6783282460671519
439,48694,Trotwood-Madison City,Montgomery,425,18,2575,154,2275,26,0,0,0,115,2576,60.108999999999995,63801.22147683282,67795.79748522637,0.4652735383892933,0.3216717539328481,0.16498447204968944,0.010093167701863354,0.0,0.0,0.0,0.04464285714285714,0.9996118012422359,0.006987577639751553,2422,0.6783282460671519
440,48702,Mad River Local,Montgomery,521,148,2658,2935,367,210,77,0,0,328,3930,81.845,73181.39920672537,69918.56611197366,0.09338422391857508,0.7468193384223919,0.13256997455470734,0.053435114503816786,0.01959287531806616,0.0,0.0,0.08346055979643767,0.6763358778625954,0.0376590330788804,995,0.25318066157760816
441,48710,New Lebanon Local,Montgomery,162,0,518,1027,0,15,0,0,0,48,1098,85.509,108412.52505419886,99903.95590448279,0.0,0.9353369763205828,0.14754098360655735,0.01366120218579235,0.0,0.0,0.0,0.04371584699453552,0.4717668488160292,0.0,71,0.06466302367941712
442,48728,Northmont City,Montgomery,717,87,1582,3320,1079,128,94,0,13,325,4962,90.315,126296.81710286705,118804.4693487379,0.21745264006449014,0.6690850463522773,0.1444981862152358,0.02579604997984684,0.01894397420395002,0.0,0.0026199113260781943,0.06549778315195487,0.3188230552196695,0.017533252720677146,1642,0.33091495364772266
443,48736,Northridge Local,Montgomery,206,12,1548,1018,349,42,0,0,0,133,1548,63.498999999999995,93948.37756165794,94177.55059257463,0.2254521963824289,0.6576227390180879,0.1330749354005168,0.027131782945736437,0.0,0.0,0.0,0.08591731266149871,1.0,0.007751937984496123,530,0.3423772609819121
444,48744,Valley View Local,Montgomery,246,0,578,1667,19,39,0,0,0,36,1773,93.211,136375.20263327088,121884.06238767151,0.01071630005640158,0.940214326001128,0.13874788494077833,0.021996615905245348,0.0,0.0,0.0,0.02030456852791878,0.3260011280315849,0.0,106,0.059785673998871976
445,48751,Huber Heights City,Montgomery,913,206,2683,3424,1329,369,107,10,11,637,5887,79.10900000000002,109713.592195472,104725.35565004221,0.22575165619160864,0.5816205197893664,0.15508748089009686,0.06268048241888907,0.0181756412434177,0.0016986580601324956,0.001868523866145745,0.10820451843043996,0.4557499575335485,0.034992356038729404,2463,0.4183794802106336
446,48777,Morgan Local,Morgan,307,0,1764,1550,60,14,0,0,0,133,1764,88.891,156811.8223586749,117870.69634742413,0.034013605442176874,0.8786848072562359,0.17403628117913833,0.007936507936507936,0.0,0.0,0.0,0.07539682539682539,1.0,0.0,214,0.12131519274376418
447,48793,Cardington-Lincoln Local,Morrow,196,0,476,1025,0,11,0,0,0,28,1070,83.43900000000002,137144.7603390119,115852.64673738027,0.0,0.9579439252336448,0.18317757009345795,0.0102803738317757,0.0,0.0,0.0,0.026168224299065426,0.44485981308411215,0.0,45,0.04205607476635514
448,48801,Highland Local,Morrow,238,0,505,1717,0,39,0,0,0,35,1802,87.861,143177.1642236824,122457.44626165995,0.0,0.9528301886792452,0.1320754716981132,0.02164261931187569,0.0,0.0,0.0,0.019422863485016647,0.2802441731409545,0.0,85,0.04716981132075472
449,48819,Northmor Local,Morrow,122,0,384,996,0,22,0,0,0,19,1043,85.911,181123.09292952254,158064.36875402348,0.0,0.9549376797698944,0.11697027804410355,0.02109300095877277,0.0,0.0,0.0,0.01821668264621285,0.3681687440076702,0.0,47,0.045062320230105465
450,48835,East Muskingum Local,Muskingum,283,0,732,2029,17,25,17,0,0,47,2137,92.832,168620.83377471325,143229.37023344758,0.007955077211043519,0.9494618624239588,0.13242863827795975,0.011698642957416941,0.007955077211043519,0.0,0.0,0.021993448759943846,0.34253626579316804,0.0,108,0.050538137576041184
451,48843,Franklin Local,Muskingum,278,0,915,1828,14,0,0,0,0,47,1897,86.931,204650.61033308101,140802.17005153713,0.007380073800738006,0.963626779124934,0.14654717975751186,0.0,0.0,0.0,0.0,0.024775962045334738,0.4823405376910912,0.0,69,0.036373220875065886
452,48850,Maysville Local,Muskingum,347,0,1979,1885,19,19,0,0,0,114,2046,83.552,111459.30663076404,94265.4071257515,0.009286412512218964,0.921309872922776,0.16959921798631475,0.009286412512218964,0.0,0.0,0.0,0.05571847507331378,0.9672531769305964,0.0,161,0.07869012707722385
453,48876,Tri-Valley Local,Muskingum,423,0,1057,2740,29,34,19,0,0,143,2971,91.385,160856.93714861124,122752.5731739109,0.009761023224503534,0.9222484012117133,0.142376304274655,0.01144395826321104,0.006395153147088522,0.0,0.0,0.04813194210703467,0.3557724671827667,0.0,231,0.07775159878828677
454,48884,West Muskingum Local,Muskingum,185,0,615,1263,52,17,22,0,0,29,1388,85.837,220998.46371003316,195493.84091679714,0.03746397694524496,0.9099423631123922,0.13328530259365995,0.012247838616714695,0.015850144092219017,0.0,0.0,0.020893371757925067,0.4430835734870317,0.0,125,0.09005763688760808
455,48900,Noble Local,Noble,100,0,298,820,0,0,0,0,0,10,840,87.524,523357.54571639095,311276.3742994212,0.0,0.9761904761904762,0.11904761904761905,0.0,0.0,0.0,0.0,0.011904761904761904,0.3547619047619048,0.0,20,0.023809523809523808
456,48926,Benton Carroll Salem Local,Ottawa,196,0,417,1377,0,60,0,0,0,36,1482,99.981,261200.3609397559,242583.607766503,0.0,0.9291497975708504,0.13225371120107962,0.04048582995951417,0.0,0.0,0.0,0.024291497975708502,0.2813765182186235,0.0,105,0.0708502024291498
457,48934,Danbury Local,Ottawa,86,0,144,507,0,24,0,0,0,0,543,95.377,523357.54571639095,425687.6063371793,0.0,0.9337016574585636,0.15837937384898712,0.044198895027624314,0.0,0.0,0.0,0.0,0.26519337016574585,0.0,36,0.06629834254143646
458,48942,Genoa Area Local,Ottawa,112,0,315,1181,0,122,0,0,0,0,1323,92.462,151546.8385637901,128614.36317309894,0.0,0.8926681783824642,0.08465608465608465,0.09221466364323508,0.0,0.0,0.0,0.0,0.2380952380952381,0.0,142,0.1073318216175359
459,48975,Put-In-Bay Local,Ottawa,10,0,0,72,0,0,0,0,0,0,75,88.876,523357.54571639095,425687.6063371793,0.0,0.96,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.04
460,48991,Antwerp Local,Paulding,128,0,207,656,0,42,0,0,0,18,720,95.892,133726.75495462122,117520.98199349377,0.0,0.9111111111111112,0.17777777777777778,0.05833333333333333,0.0,0.0,0.0,0.025,0.2875,0.0,64,0.08888888888888889
461,49031,Wayne Trace Local,Paulding,150,0,318,858,0,12,0,0,0,19,892,95.46700000000001,207993.62593927814,166571.89206995192,0.0,0.9618834080717488,0.1681614349775785,0.01345291479820628,0.0,0.0,0.0,0.021300448430493276,0.35650224215246634,0.0,34,0.03811659192825112
462,49056,Northern Local,Perry,257,0,723,2137,0,19,0,0,0,32,2198,89.82900000000002,182898.9515217836,162061.78998120525,0.0,0.9722474977252048,0.11692447679708826,0.008644222020018199,0.0,0.0,0.0,0.014558689717925387,0.3289353958143767,0.0,61,0.027752502274795268
463,49064,Southern Local,Perry,119,0,664,643,0,0,0,0,0,17,664,78.53399999999999,84608.37786542112,71529.23820746054,0.0,0.9683734939759036,0.17921686746987953,0.0,0.0,0.0,0.0,0.025602409638554216,1.0,0.0,21,0.03162650602409638
464,49080,Logan Elm Local,Pickaway,268,0,693,1696,16,17,0,0,0,25,1761,91.01299999999999,192195.6671643817,162881.03676265493,0.009085746734809769,0.9630891538898352,0.1521862578080636,0.009653605905735378,0.0,0.0,0.0,0.014196479273140262,0.39352640545144796,0.0,65,0.03691084611016468
